dataset,face,label,video_id,split,frame,identity,src
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/8b445b846f23_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_1565.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/ed5292abca5a_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_1597.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/f3a15a38175c_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_157.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/955a037dabab_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_1478.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/55a5fa4998bf_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_1613.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/e039c5786c19_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_171.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/b587e9784f63_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_1614.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/4c544232e546_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1715.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/853dc9bf6ee1_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_1747.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/998d0ae94062_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1730.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/d10c57a28b65_00000.jpg,1,wilddeepfake/test/fake/0,train,0,0,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/0_172.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/a5db9a90faca_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1728.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/d3299accaeac_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1711.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/88ed725ace04_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1713.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/7bdb8ade27ac_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1716.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/6bc5365e19b0_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1732.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/3760c17a7f49_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1736.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/0434ce29cfde_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1739.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/0115c4bfc420_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1740.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/99a51ff9b534_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1742.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/18bacca684f6_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1747.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/1e13f1a6ea34_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1753.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/09f87f963988_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1750.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/41943bfedb1b_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1757.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/9d4c27e7bc75_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1758.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/b706dc1112d5_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1767.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/2da8a27d72c9_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1760.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/8a434fe80856_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1762.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/8075c0caac7a_00000.jpg,1,wilddeepfake/test/fake/101,train,0,101,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/101_1761.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/c2d26028f9dd_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_362.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/339fab1b4aea_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_364.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/6b787e06c3d9_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_373.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/d19953d955c6_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_371.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/f264f5fd266c_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_378.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/b9b4cb34430b_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_384.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/4756834b49e3_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_395.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/3e41e4944856_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_381.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/b23ce52986cf_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_379.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/50d74a265119_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_402.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/ba71d424ba97_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_411.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/62df5cee9ee4_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_410.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/5dcb99817cdc_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_404.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/1020a824b91d_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_417.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/987e0ec9e3fe_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_412.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/b0213581a15f_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_446.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/ba243651a78d_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_442.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/b6de8f7cf879_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_421.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/969850b5280b_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2658.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/8f81e1294a30_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_437.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/test/1/4a52ed6103ac_00000.jpg,1,wilddeepfake/test/fake/10,test,0,10,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/10_447.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/4bacae8bbea0_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2660.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/814cb65ebe14_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2659.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/6d18971024a8_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2663.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/93d8a64b04ab_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2664.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/7546bd013665_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2669.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/8c925e303d62_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2665.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/90f0140a307f_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2677.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/2ced881e9435_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2685.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/a0fb9078d533_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2691.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/7df5a3a98b0f_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2673.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/cf5f317862cd_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2692.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/885b6af2a99c_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2689.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/b5cae388e891_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2670.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/9cf580a0ea7a_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2700.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/a5f9f82bf364_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2701.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/54fbd6c71aec_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2703.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/f3f8a3f1f665_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2718.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/05b973fc5b6a_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2715.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/6f378ba14087_00000.jpg,1,wilddeepfake/test/fake/120,train,0,120,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/120_2713.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/4119c4119263_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_877.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/b9db4b9c9be9_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_881.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/dc04eaa29664_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_886.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/31533dda1bab_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_890.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/e8ddeb74de6a_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_879.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/62886461441e_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_889.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/23a49f09e749_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_883.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/3687184e67c4_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_888.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/736a23a57a65_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_891.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/a7373ec082b9_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_905.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/6778375ac397_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_897.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/69b709026543_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_920.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/427e3445c026_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_921.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/3a0d09e7da5d_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_922.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/29d18a4d55e5_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_914.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/c9d9eec44a0d_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_923.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/5ee3ab873c53_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_915.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/a7d8e3b8c349_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_932.png
wilddeepfake,/content/drive/MyDrive/NIT-PATNA-P2/fsttnet_v2/faces/wilddeepfake/train/1/442e0f0e3515_00000.jpg,1,wilddeepfake/test/fake/127,train,0,127,/root/.cache/kagglehub/datasets/maysuni/wild-deepfake/versions/1/test/fake/127_930.png
